"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"404",2020-05-17,"Italy",875,224760,1998206.93555771,90834.5970175822,13791310.0870386,109247.068229463,9524.42262072122,1524543.45065948,153,31763,17567.168950839,508.676654733156,63377.9465122184,828.640021294882,55.1035665791109,7365.791182482,1.19847205259237,0.988122767710998,2.14671828887472
"405",2020-05-18,"Italy",675,225435,2115869.22093236,101505.64918857,15456772.0332494,117662.285374644,10671.0521709877,1665461.94621076,145,31908,18480.5883130054,570.49856396222,71888.1083977756,913.419362166426,61.8219092290647,8510.16188555721,1.19436911596427,0.98782798547637,2.12036097081441
"406",2020-05-19,"Italy",451,225886,2241819.24976599,113368.98881624,17259687.265851,125950.028833636,11863.3396276705,1802915.2326016,99,32007,19489.7649423417,639.857284974559,81709.0651147116,1009.17662933633,69.3587210123385,9820.95671693597,1.18992651917383,0.987533769812896,2.09249481403448
"407",2020-05-20,"Italy",813,226699,2375726.3865406,125902.515955873,19191968.9473053,133907.136774606,12533.5271396326,1932281.68145434,162,32169,20606.8026724781,717.670834405916,93106.4606848731,1117.03773013637,77.8135494313573,11397.3955701616,1.18515120449334,0.98723797363968,2.07152296862835
"408",2020-05-21,"Italy",665,227364,2517047.45416863,138774.410484866,21222170.3326731,141321.067628029,12871.8945289932,2030201.38536778,161,32330,21844.9439356813,804.968832778078,106303.970947588,1238.14126320326,87.2979983721623,13197.5102627152,1.18005877384315,0.986918123786234,2.05736339445053
"409",2020-05-22,"Italy",642,228006,2665030.43680226,151725.566011727,23342729.9763985,147982.982633627,12951.1555268611,2120559.64372535,156,32486,23218.5570574998,900.698570820657,121519.447470124,1373.61312181841,95.7297380425783,15215.4765225356,1.17467384833282,0.986593763402043,2.04053706995358
"410",2020-05-23,"Italy",652,228658,2818732.72940327,164783.964549958,25523834.7704178,153702.292601016,13058.3985382309,2181104.79401931,130,32616,24743.0704684922,1005.97482575879,138912.167870043,1524.51341099249,105.276254938138,17392.7203999189,1.16902986544879,0.986292932632192,2.02843231989957
"411",2020-05-24,"Italy",669,229327,2977053.84123954,178218.739594232,27720715.6091375,158321.111836268,13434.7750442741,2196880.83871969,119,32735,26434.8769032701,1124.01366327048,158803.933137286,1691.80643477787,118.038837511689,19891.7652672433,1.16316825522066,0.985735796340183,2.0199740524378
"412",2020-05-25,"Italy",531,229858,3138780.74533121,191772.407349023,29939226.2775997,161726.904091675,13553.6677547909,2218510.66846224,50,32785,28311.1632763809,1256.41038322501,181595.884884939,1876.28637311079,132.396719954529,22791.9517476528,1.15713700416018,0.985027985268169,2.00151701023899
"413",2020-05-26,"Italy",300,230158,3302642.47300821,205334.261023443,32142034.5585136,163861.727677,13561.8536744201,2202808.28091384,92,32877,30389.6957024556,1404.90844990065,207511.479804722,2078.53242607465,148.49806667564,25915.5949197835,1.15098868932597,0.984288038407996,1.99347030796013
"414",2020-05-27,"Italy",397,230555,3467369.34763763,218939.425345744,34345552.3592376,164726.874629412,13605.1643223005,2203517.80072409,78,32955,32688.5409631537,1571.46226227636,236710.478302796,2298.84526069817,166.553812375707,29198.9984980737,1.14477813234622,0.983538550343093,1.9928614658995
"415",2020-05-28,"Italy",584,231139,3631751.63680642,232541.719465687,36517438.2895841,164382.289168794,13602.2941199429,2171885.93034645,117,33072,35225.7208815764,1751.38195390187,269748.147640473,2537.17991842266,179.919691625508,33037.6693376773,1.1385598732712,0.982750150707731,1.9884966634753
"416",2020-05-29,"Italy",593,231732,3794692.48771088,246127.93472357,38623709.701942,162940.850904458,13586.2152578838,2106271.41235792,70,33142,38018.8161838449,1948.91331511836,306947.347496635,2793.09530226855,197.531361216488,37199.1998561616,1.13238568826367,0.979751152768943,1.98601414767259
"417",2020-05-30,"Italy",516,232248,3955250.79425803,259817.610316092,40632009.3109639,160558.30654715,13689.675592522,2008299.60902187,87,33229,41084.5288250364,2148.64049253949,348612.188673197,3065.71264119145,199.727177421134,41664.8411765623,1.12630236902798,0.925090904299962,1.98489279813525
"418",2020-05-31,"Italy",416,232664,4112671.00121745,273509.208525082,42561641.4599315,157420.206959424,13691.5982089898,1929632.1489676,111,33340,44438.2108292234,2349.28756630065,395006.127169913,3353.68200418699,200.647073761162,46393.9384967159,1.12034994606063,0.844471446037479,1.98399362709389
"419",2020-06-01,"Italy",355,233019,4266398.541279,287174.092051975,44416035.9620108,153727.540061547,13664.8835268928,1854394.5020793,75,33415,48093.3814032762,2553.20785279865,446226.447713937,3655.17057405285,203.920286497996,51220.3205440233,1.11456047806687,0.771333424468238,1.98302363719266
"420",2020-06-02,"Italy",178,233197,4416081.31697354,300813.043318479,46190779.3367483,149682.77569454,13638.9512665041,1774743.37473752,60,33475,52061.259439777,2760.62824491243,502429.529042297,3967.87803650077,207.420392113783,56203.0813283602,1.10895745679579,0.704587656250217,1.98158863841949
