"","time","country","reported_cases","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"828",2020-09-25,"Belgium",1796,4711.0565364875,3.48413849157611,9572.1209798493,3080.05517186265,3940.54004502448,4,315.302226245297,21.0447463198325,2306.86525673968,57.3165078293997,70.9481663317952,0.82734401613025,0.30093027637965,0.966095060267996,0.937470084505246,0.95473897373215
"829",2020-09-26,"Belgium",1623,4654.71409304312,3.02480835733298,9130.4155936247,3052.85336749571,3914.10384153235,5,304.02063365887,19.0831649146185,2425.28026426983,56.9270138037627,70.1297996178878,0.826826073562867,0.300929596755381,0.965773807513927,0.936976908508494,0.954373797963433
"830",2020-09-27,"Belgium",944,4598.44492693951,2.62603373835315,8320.21435215102,3030.67577809443,3887.05313540564,6,293.524052424055,16.6260239720068,2381.02233810113,56.4708659558554,69.6173881366081,0.826315471973516,0.300929006614003,0.965333866302143,0.936628943273009,0.954048995971309
"831",2020-09-28,"Belgium",540,4542.12747045162,2.27983136077547,7573.30694034986,3005.92850985204,3859.52252376572,12,283.753162015115,14.4817876000666,2204.1797022309,56.0110343709174,68.8648404347989,0.825812159592175,0.30092849417375,0.965013767963231,0.936111430631438,0.953709664959783
"832",2020-09-29,"Belgium",2782,4485.6598574353,1.97927041084122,6996.80713144816,2981.79890576444,3831.51317451963,13,274.652086887885,12.6111862856891,2031.53497059068,55.5773009693491,68.3857535002811,0.825316103921414,0.300928049204099,0.964461712552737,0.935782051093396,0.953354573733923
"833",2020-09-30,"Belgium",2984,4428.95976026739,1.71833378739161,6379.47631283858,2953.32340923737,3803.25011581796,10,266.168244343563,10.9797705139762,2126.98643457293,55.1927839983197,67.8766597583029,0.82482728885297,0.300927662821524,0.964189798178238,0.935421366058684,0.953059500287638
"834",2020-10-01,"Belgium",3243,4371.96401543997,1.49179764527049,6072.58690631979,2933.27887303924,3775.67853853381,6,258.252190360477,9.55734180102047,2043.9327829322,54.8324008085883,67.2151217784082,0.824345711826222,0.300927327312147,0.963848788587761,0.935111254399391,0.952721540322975
"835",2020-10-02,"Belgium",3410,4314.62803122084,1.29512681846452,5792.72557890804,2911.90494405469,3748.74407131931,15,250.857466497206,8.31744730301655,1880.19002186434,54.469879941947,66.6166587385977,0.823871381055537,0.300927035977736,0.96358478452765,0.934647174298364,0.952425818224707
"836",2020-10-03,"Belgium",3721,4256.92498161469,1.12438402963662,5396.21797270886,2890.80706619958,3721.77449782211,11,243.940450391283,7.23693082716174,1726.88244598499,54.1148498841176,66.050176367344,0.82340431285456,0.300926783001984,0.962873851037891,0.934248902445221,0.952116180823948
"837",2020-10-04,"Belgium",1709,4198.844800494,0.976151068645233,5281.01293749545,2865.86483826512,3692.49708329546,15,237.460211849875,6.29553402725561,1584.62521103142,53.7213700879168,65.3818254155922,0.82294452908507,0.300926563334387,0.962488950655068,0.933722808959995,0.95178308725622
"838",2020-10-05,"Belgium",1035,4140.39299784518,0.847460362209835,5028.78288463882,2844.0426430836,3663.02446934063,14,231.378376043715,5.47554248173464,1452.8234721241,53.3689071911822,64.9322490693245,0.822492054756262,0.300926372589415,0.962067474964169,0.933223679515794,0.951416934858454
"839",2020-10-06,"Belgium",5249,4081.58932635027,0.735735564875146,4816.10557118515,2820.47056907517,3630.37416656529,14,225.658994868075,4.76147213752442,1330.885443404,52.9512828348333,64.4542662231241,0.822046915797413,0.300926206958961,0.961433509956982,0.93279655705366,0.951008129948006
"840",2020-10-07,"Belgium",5687,4022.46633087603,0.638739982003413,4736.81104753844,2795.69257938242,3602.64070806715,18,220.268427123394,4.13979220569247,1218.2274670866,52.5566760796115,63.8499116927353,0.821609137023146,0.300926063136313,0.961071042018315,0.932042905656094,0.950700164596766
"841",2020-10-08,"Belgium",6803,3963.06781586498,0.554531792298782,4672.99020046159,2771.82711524915,3574.54996089847,20,215.175227794236,3.59868100584419,1167.0527564401,52.1349225430449,63.3187522270824,0.821178740306146,0.300925938250137,0.960702527789989,0.931670721928703,0.950382660547239
"842",2020-10-09,"Belgium",6588,3903.44726621907,0.48142517347723,4598.09245701454,2743.01024324657,3545.04504726405,20,210.350046371304,3.12781150968751,1069.70428276538,51.7253442388703,62.770936840454,0.820755742967444,0.300925829807157,0.960395767353672,0.93128191287639,0.950056484686553
"843",2020-10-10,"Belgium",7789,3843.66625622178,0.417956552863387,4561.9339309972,2721.86839852604,3518.03931949994,19,205.765533870597,2.71816349138976,980.017469296104,51.3273723116691,62.1775363499347,0.82034015638966,0.30092573564237,0.960119637499624,0.930806040396269,0.949739565261586
"844",2020-10-11,"Belgium",4310,3783.79287861851,0.362855307286517,4459.56759968904,2693.07042590011,3490.61202390393,22,201.396257959334,2.3618593193663,939.364488574655,50.8826121902383,61.6784631999129,0.819931984853877,0.300925653875833,0.959704542213014,0.930496391712876,0.949429878714983
"845",2020-10-12,"Belgium",2403,3723.90022246856,0.315018325715174,4315.2910834435,2668.80457558985,3464.38948351874,26,197.2186254023,2.05202057232965,937.282016876209,50.5171619432244,61.2106186197448,0.819531224596555,0.300925582875126,0.959329254184322,0.93016177513811,0.949105396542009
"846",2020-10-13,"Belgium",9735,3664.0649241191,0.273487925396095,4242.19085674233,2646.31328701491,3438.86917281758,36,193.210810895694,1.78264285773486,934.984641932161,50.1056689553124,60.7437940779493,0.819137863079008,0.30092552122276,0.959085981693587,0.92976566440978,0.948816328963348
"847",2020-10-14,"Belgium",12577,3604.36581095479,0.237432679395471,4208.49961569373,2624.44835265631,3408.88292868782,34,189.352691258219,1.54848645374717,898.16443646818,49.7097960621077,60.258768986404,0.818751878458724,0.300925467687881,0.958779630368173,0.929255144118382,0.948535738018384
"848",2020-10-15,"Belgium",12293,3544.88265274528,0.20613077172345,4140.28878431067,2601.66659706592,3381.77841580905,41,185.625783899422,1.34498066954827,823.15238480669,49.3257480644529,59.6564841562916,0.818373239249194,0.300925421201698,0.958468551181103,0.928960140880011,0.948242417669355
"849",2020-10-16,"Belgium",11818,3485.69503070745,0.178955546822148,4098.07537959169,2575.75258580153,3352.39772330018,35,182.01318848049,1.16814009928765,754.155664474399,48.9259695431433,59.1416082561414,0.818001904152914,0.30092538083614,0.958176254635323,0.928620477453528,0.947962994901397
"850",2020-10-17,"Belgium",13477,3426.8813300318,0.155362964126473,4054.8973380001,2545.53469312407,3324.84895229123,36,178.499530718805,1.01449121042776,690.749941241949,48.534269156458,58.3494590011274,0.817637822050953,0.300925345785333,0.957891232303185,0.927940534501532,0.947668155836568
"851",2020-10-18,"Belgium",7995,3368.51785774681,0.134880706544924,4016.80569444928,2518.73632476975,3296.98574236667,23,175.070907359535,0.881007942913126,651.118775158695,48.1431100450153,57.2236849572909,0.817280932131708,0.300925315349507,0.957610158358814,0.927646145368156,0.947401609560802
"852",2020-10-19,"Belgium",4289,3310.67808451051,0.117098724817667,3986.21885631856,2488.44109558494,3270.6421720866,31,171.714831439466,0.765055195049178,621.200033368397,47.4858597795523,56.0928594471424,0.816931164141301,0.300925288921028,0.957266285307752,0.927044359065631,0.947107957848874
