"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"848",2020-02-25,"Portugal",0,0,267.841277306035,100.641546588429,560.731432529337,53.5682554612069,20.1283093176858,112.146286505867,0,0,0.00085794614368369,0.000331982611187842,0.00179526183839741,0.000653762454425573,0.000252973649121249,0.00136800519991606,3.95706639742329,3.16982347733705,4.84888551000692
"849",2020-02-26,"Portugal",0,0,321.409532767242,120.769855906115,672.877719035204,53.5682554612069,20.1283093176858,112.146286505867,0,0,0.00271370738012381,0.0010500701806132,0.00567846284522696,0.00185576123644012,0.00071808756942536,0.00388320100682955,3.95706639742329,3.16982347733705,4.84888551000692
"850",2020-02-27,"Portugal",0,0,429.785874852565,171.309340285966,868.300650743321,108.376342085323,50.539484379851,195.422931708117,0,0,0.00695348490213875,0.00269065382677679,0.0145502444187036,0.00423977752201494,0.00164058364616359,0.00887178157347667,3.95694665023001,3.16967009231693,4.84883445634854
"851",2020-02-28,"Portugal",0,0,561.624746115466,233.466898734327,1104.61493351944,131.838871262901,62.1575584483612,236.314282776119,0,0,0.015282582986991,0.00591370172192199,0.0319780115475478,0.00832909808485226,0.0032230478951452,0.0174277671288442,3.95690580350056,3.16962693853141,4.84881248336507
"852",2020-02-29,"Portugal",0,0,725.797418688889,313.207078878626,1393.27635981915,164.172672573423,79.740180144299,288.661426299705,0,0,0.0298999890297299,0.0115719911323046,0.0625450845626933,0.0146174060427389,0.00565828941038264,0.0305670730151455,3.95685608070263,3.1695749749109,4.84878534818843
"853",2020-03-01,"Portugal",0,0,933.509038082889,418.644261622629,1747.79301073398,207.711619394,105.437182744002,354.516650914836,0,0,0.0534730870988299,0.0207122815492279,0.111729301435852,0.0235730980691,0.00914029041692325,0.0491842168731589,3.95679404155642,3.16951222018855,4.84875006286398
"854",2020-03-02,"Portugal",0,0,1197.79776020766,558.571788968817,2183.85888761851,264.288722124772,139.927527346188,436.065876884525,0,0,0.089134223225166,0.0346199731401944,0.185797166824753,0.0356611361263361,0.0139076915909665,0.0740678653889005,3.95671535465227,3.16943592005337,4.84870299462901
"855",2020-03-03,"Portugal",2,2,1534.60062330811,745.125464109915,2729.12602349703,336.802863100453,186.553675141098,545.267135878526,0,0,0.140916363769947,0.0550219029415072,0.292631832540821,0.0517821405447806,0.0204019298013128,0.106834665716069,3.95661497772677,3.16934284293214,4.84863981967552
"856",2020-03-04,"Portugal",2,4,1964.05105616984,991.780794244094,3405.36540909544,429.450432861722,246.655330134178,676.239385598407,0,0,0.213807411229826,0.0841724205658588,0.441868540807306,0.0728910474598793,0.0291505176243516,0.149236708266485,3.95648673331933,3.16922917755379,4.84855498353549
"857",2020-03-05,"Portugal",1,5,2511.87915126616,1315.44356815988,4247.09055017861,547.828095096327,323.662773915786,841.725141083176,0,0,0.31355027665211,0.12485622701503,0.643906329224892,0.099742865422284,0.0406838064491714,0.202037788417586,3.95632279646787,3.16909033910256,4.8484410937592
"858",2020-03-06,"Portugal",4,9,3211.05790530636,1742.08125880323,5305.07823571966,699.1787540402,426.637690643345,1057.98768554105,0,0,0.447520261175752,0.180903596797653,0.911447327424009,0.133969984523642,0.0560473697826229,0.267540998199117,3.95611314095249,3.16892075364353,4.84828822869954
"859",2020-03-07,"Portugal",4,13,4103.86446237479,2299.40172379257,6625.85358607629,892.806557068429,557.320464989341,1320.77535035663,0,0,0.624712376740408,0.25728246704809,1.26116076437987,0.177192115564657,0.0763788702504374,0.349713436955857,3.95584488576764,3.16871362015569,4.84808306388722
